MonYear,Year,MonthNo,Deaths,Treatment,Effective,Pop,StdPop,Time,Trend,OrigData,Cause,Data Table,Characteristic
"Sep., 2008",2008,9,73,1,1,18527305,185.27305,117,36,1,FirearmHomicide,Table1,All
"Oct., 2008",2008,10,86,1,1,18527305,185.27305,118,37,1,FirearmHomicide,Table1,All
"Nov., 2008",2008,11,60,1,1,18527305,185.27305,119,38,1,FirearmHomicide,Table1,All
"Dec., 2008",2008,12,72,1,1,18527305,185.27305,120,39,1,FirearmHomicide,Table1,All
"Jan., 2009",2009,1,63,1,1,18652644,186.52644,121,40,1,FirearmHomicide,Table1,All
"Feb., 2009",2009,2,49,1,1,18652644,186.52644,122,41,1,FirearmHomicide,Table1,All
"Mar., 2009",2009,3,74,1,1,18652644,186.52644,123,42,1,FirearmHomicide,Table1,All
"Apr., 2009",2009,4,56,1,1,18652644,186.52644,124,43,1,FirearmHomicide,Table1,All
"May, 2009",2009,5,65,1,1,18652644,186.52644,125,44,1,FirearmHomicide,Table1,All
"Jun., 2009",2009,6,68,1,1,18652644,186.52644,126,45,1,FirearmHomicide,Table1,All
"Jul., 2009",2009,7,76,1,1,18652644,186.52644,127,46,1,FirearmHomicide,Table1,All
"Aug., 2009",2009,8,80,1,1,18652644,186.52644,128,47,1,FirearmHomicide,Table1,All
"Sep., 2009",2009,9,62,1,1,18652644,186.52644,129,48,1,FirearmHomicide,Table1,All
"Oct., 2009",2009,10,58,1,1,18652644,186.52644,130,49,1,FirearmHomicide,Table1,All
"Nov., 2009",2009,11,87,1,1,18652644,186.52644,131,50,1,FirearmHomicide,Table1,All
"Dec., 2009",2009,12,66,1,1,18652644,186.52644,132,51,1,FirearmHomicide,Table1,All
"Jan., 2010",2010,1,64,1,1,18846461,188.46461,133,52,1,FirearmHomicide,Table1,All
"Feb., 2010",2010,2,47,1,1,18846461,188.46461,134,53,1,FirearmHomicide,Table1,All
"Mar., 2010",2010,3,65,1,1,18846461,188.46461,135,54,1,FirearmHomicide,Table1,All
"Apr., 2010",2010,4,79,1,1,18846461,188.46461,136,55,1,FirearmHomicide,Table1,All
"May, 2010",2010,5,70,1,1,18846461,188.46461,137,56,1,FirearmHomicide,Table1,All
"Jun., 2010",2010,6,64,1,1,18846461,188.46461,138,57,1,FirearmHomicide,Table1,All
"Jul., 2010",2010,7,52,1,1,18846461,188.46461,139,58,1,FirearmHomicide,Table1,All
"Aug., 2010",2010,8,58,1,1,18846461,188.46461,140,59,1,FirearmHomicide,Table1,All
"Sep., 2010",2010,9,72,1,1,18846461,188.46461,141,60,1,FirearmHomicide,Table1,All
"Oct., 2010",2010,10,70,1,1,18846461,188.46461,142,61,1,FirearmHomicide,Table1,All
"Nov., 2010",2010,11,67,1,1,18846461,188.46461,143,62,1,FirearmHomicide,Table1,All
"Dec., 2010",2010,12,59,1,1,18846461,188.46461,144,63,1,FirearmHomicide,Table1,All
"Jan., 2011",2011,1,85,1,1,19097369,190.97369,145,64,1,FirearmHomicide,Table1,All
"Feb., 2011",2011,2,49,1,1,19097369,190.97369,146,65,1,FirearmHomicide,Table1,All
"Mar., 2011",2011,3,61,1,1,19097369,190.97369,147,66,1,FirearmHomicide,Table1,All
"Apr., 2011",2011,4,68,1,1,19097369,190.97369,148,67,1,FirearmHomicide,Table1,All
"May, 2011",2011,5,87,1,1,19097369,190.97369,149,68,1,FirearmHomicide,Table1,All
"Jun., 2011",2011,6,72,1,1,19097369,190.97369,150,69,1,FirearmHomicide,Table1,All
"Jul., 2011",2011,7,63,1,1,19097369,190.97369,151,70,1,FirearmHomicide,Table1,All
"Aug., 2011",2011,8,68,1,1,19097369,190.97369,152,71,1,FirearmHomicide,Table1,All
"Sep., 2011",2011,9,70,1,1,19097369,190.97369,153,72,1,FirearmHomicide,Table1,All
"Oct., 2011",2011,10,58,1,1,19097369,190.97369,154,73,1,FirearmHomicide,Table1,All
"Nov., 2011",2011,11,68,1,1,19097369,190.97369,155,74,1,FirearmHomicide,Table1,All
"Dec., 2011",2011,12,68,1,1,19097369,190.97369,156,75,1,FirearmHomicide,Table1,All
"Jan., 2012",2012,1,74,1,1,19341327,193.41327,157,76,1,FirearmHomicide,Table1,All
"Feb., 2012",2012,2,61,1,1,19341327,193.41327,158,77,1,FirearmHomicide,Table1,All
"Mar., 2012",2012,3,81,1,1,19341327,193.41327,159,78,1,FirearmHomicide,Table1,All
"Apr., 2012",2012,4,65,1,1,19341327,193.41327,160,79,1,FirearmHomicide,Table1,All
"May, 2012",2012,5,70,1,1,19341327,193.41327,161,80,1,FirearmHomicide,Table1,All
"Jun., 2012",2012,6,77,1,1,19341327,193.41327,162,81,1,FirearmHomicide,Table1,All
"Jul., 2012",2012,7,83,1,1,19341327,193.41327,163,82,1,FirearmHomicide,Table1,All
"Aug., 2012",2012,8,64,1,1,19341327,193.41327,164,83,1,FirearmHomicide,Table1,All
"Sep., 2012",2012,9,75,1,1,19341327,193.41327,165,84,1,FirearmHomicide,Table1,All
"Oct., 2012",2012,10,68,1,1,19341327,193.41327,166,85,1,FirearmHomicide,Table1,All
"Nov., 2012",2012,11,63,1,1,19341327,193.41327,167,86,1,FirearmHomicide,Table1,All
"Dec., 2012",2012,12,81,1,1,19341327,193.41327,168,87,1,FirearmHomicide,Table1,All
"Jan., 2013",2013,1,60,1,1,19584927,195.84927,169,88,1,FirearmHomicide,Table1,All
"Feb., 2013",2013,2,56,1,1,19584927,195.84927,170,89,1,FirearmHomicide,Table1,All
"Mar., 2013",2013,3,57,1,1,19584927,195.84927,171,90,1,FirearmHomicide,Table1,All
"Apr., 2013",2013,4,71,1,1,19584927,195.84927,172,91,1,FirearmHomicide,Table1,All
"May, 2013",2013,5,51,1,1,19584927,195.84927,173,92,1,FirearmHomicide,Table1,All
"Jun., 2013",2013,6,64,1,1,19584927,195.84927,174,93,1,FirearmHomicide,Table1,All
"Jul., 2013",2013,7,81,1,1,19584927,195.84927,175,94,1,FirearmHomicide,Table1,All
"Aug., 2013",2013,8,86,1,1,19584927,195.84927,176,95,1,FirearmHomicide,Table1,All
"Sep., 2013",2013,9,50,1,1,19584927,195.84927,177,96,1,FirearmHomicide,Table1,All
"Oct., 2013",2013,10,77,1,1,19584927,195.84927,178,97,1,FirearmHomicide,Table1,All
"Nov., 2013",2013,11,86,1,1,19584927,195.84927,179,98,1,FirearmHomicide,Table1,All
"Dec., 2013",2013,12,77,1,1,19584927,195.84927,180,99,1,FirearmHomicide,Table1,All
"Jan., 2014",2014,1,63,1,1,19897747,198.97747,181,100,1,FirearmHomicide,Table1,All
"Feb., 2014",2014,2,47,1,1,19897747,198.97747,182,101,1,FirearmHomicide,Table1,All
"Mar., 2014",2014,3,82,1,1,19897747,198.97747,183,102,1,FirearmHomicide,Table1,All
"Apr., 2014",2014,4,68,1,1,19897747,198.97747,184,103,1,FirearmHomicide,Table1,All
"May, 2014",2014,5,69,1,1,19897747,198.97747,185,104,1,FirearmHomicide,Table1,All
"Jun., 2014",2014,6,77,1,1,19897747,198.97747,186,105,1,FirearmHomicide,Table1,All
"Jul., 2014",2014,7,64,1,1,19897747,198.97747,187,106,1,FirearmHomicide,Table1,All
"Aug., 2014",2014,8,63,1,1,19897747,198.97747,188,107,1,FirearmHomicide,Table1,All
"Sep., 2014",2014,9,57,1,1,19897747,198.97747,189,108,1,FirearmHomicide,Table1,All
"Oct., 2014",2014,10,80,1,1,19897747,198.97747,190,109,1,FirearmHomicide,Table1,All
"Nov., 2014",2014,11,69,1,1,19897747,198.97747,191,110,1,FirearmHomicide,Table1,All
"Dec., 2014",2014,12,79,1,1,19897747,198.97747,192,111,1,FirearmHomicide,Table1,All
"Jan., 2015",2015,1,85,1,1,20268567,202.68567,193,112,0,FirearmHomicide,Table1,All
"Feb., 2015",2015,2,53,1,1,20268567,202.68567,194,113,0,FirearmHomicide,Table1,All
"Mar., 2015",2015,3,70,1,1,20268567,202.68567,195,114,0,FirearmHomicide,Table1,All
"Apr., 2015",2015,4,52,1,1,20268567,202.68567,196,115,0,FirearmHomicide,Table1,All
"May, 2015",2015,5,74,1,1,20268567,202.68567,197,116,0,FirearmHomicide,Table1,All
"Jun., 2015",2015,6,79,1,1,20268567,202.68567,198,117,0,FirearmHomicide,Table1,All
"Jul., 2015",2015,7,76,1,1,20268567,202.68567,199,118,0,FirearmHomicide,Table1,All
"Aug., 2015",2015,8,78,1,1,20268567,202.68567,200,119,0,FirearmHomicide,Table1,All
"Sep., 2015",2015,9,79,1,1,20268567,202.68567,201,120,0,FirearmHomicide,Table1,All
"Oct., 2015",2015,10,65,1,1,20268567,202.68567,202,121,0,FirearmHomicide,Table1,All
"Nov., 2015",2015,11,93,1,1,20268567,202.68567,203,122,0,FirearmHomicide,Table1,All
"Dec., 2015",2015,12,76,1,1,20268567,202.68567,204,123,0,FirearmHomicide,Table1,All
"Jan., 2016",2016,1,89,1,1,20656589,206.56589,205,124,0,FirearmHomicide,Table1,All
"Feb., 2016",2016,2,72,1,1,20656589,206.56589,206,125,0,FirearmHomicide,Table1,All
"Mar., 2016",2016,3,81,1,1,20656589,206.56589,207,126,0,FirearmHomicide,Table1,All
"Apr., 2016",2016,4,75,1,1,20656589,206.56589,208,127,0,FirearmHomicide,Table1,All
"May, 2016",2016,5,76,1,1,20656589,206.56589,209,128,0,FirearmHomicide,Table1,All
"Jun., 2016",2016,6,110,1,1,20656589,206.56589,210,129,0,FirearmHomicide,Table1,All
"Jul., 2016",2016,7,95,1,1,20656589,206.56589,211,130,0,FirearmHomicide,Table1,All
"Aug., 2016",2016,8,78,1,1,20656589,206.56589,212,131,0,FirearmHomicide,Table1,All
"Sep., 2016",2016,9,76,1,1,20656589,206.56589,213,132,0,FirearmHomicide,Table1,All
"Oct., 2016",2016,10,82,1,1,20656589,206.56589,214,133,0,FirearmHomicide,Table1,All
"Nov., 2016",2016,11,81,1,1,20656589,206.56589,215,134,0,FirearmHomicide,Table1,All
"Dec., 2016",2016,12,77,1,1,20656589,206.56589,216,135,0,FirearmHomicide,Table1,All
"Jan., 1999",1999,1,108,0,0,45577945,455.77945,0,0,1,FirearmHomicide,Table1,All
"Feb., 1999",1999,2,114,0,0,45577945,455.77945,1,0,1,FirearmHomicide,Table1,All
"Mar., 1999",1999,3,77,0,0,45577945,455.77945,2,0,1,FirearmHomicide,Table1,All
"Apr., 1999",1999,4,88,0,0,45577945,455.77945,3,0,1,FirearmHomicide,Table1,All
"May, 1999",1999,5,114,0,0,45577945,455.77945,4,0,1,FirearmHomicide,Table1,All
"Jun., 1999",1999,6,95,0,0,45577945,455.77945,5,0,1,FirearmHomicide,Table1,All
"Jul., 1999",1999,7,104,0,0,45577945,455.77945,6,0,1,FirearmHomicide,Table1,All
"Aug., 1999",1999,8,107,0,0,45577945,455.77945,7,0,1,FirearmHomicide,Table1,All
"Sep., 1999",1999,9,110,0,0,45577945,455.77945,8,0,1,FirearmHomicide,Table1,All
"Oct., 1999",1999,10,130,0,0,45577945,455.77945,9,0,1,FirearmHomicide,Table1,All
"Nov., 1999",1999,11,110,0,0,45577945,455.77945,10,0,1,FirearmHomicide,Table1,All
"Dec., 1999",1999,12,111,0,0,45577945,455.77945,11,0,1,FirearmHomicide,Table1,All
"Jan., 2000",2000,1,106,0,0,45901761,459.01761,12,0,1,FirearmHomicide,Table1,All
"Feb., 2000",2000,2,100,0,0,45901761,459.01761,13,0,1,FirearmHomicide,Table1,All
"Mar., 2000",2000,3,121,0,0,45901761,459.01761,14,0,1,FirearmHomicide,Table1,All
"Apr., 2000",2000,4,104,0,0,45901761,459.01761,15,0,1,FirearmHomicide,Table1,All
"May, 2000",2000,5,117,0,0,45901761,459.01761,16,0,1,FirearmHomicide,Table1,All
"Jun., 2000",2000,6,98,0,0,45901761,459.01761,17,0,1,FirearmHomicide,Table1,All
"Jul., 2000",2000,7,129,0,0,45901761,459.01761,18,0,1,FirearmHomicide,Table1,All
"Aug., 2000",2000,8,114,0,0,45901761,459.01761,19,0,1,FirearmHomicide,Table1,All
"Sep., 2000",2000,9,104,0,0,45901761,459.01761,20,0,1,FirearmHomicide,Table1,All
"Oct., 2000",2000,10,111,0,0,45901761,459.01761,21,0,1,FirearmHomicide,Table1,All
"Nov., 2000",2000,11,104,0,0,45901761,459.01761,22,0,1,FirearmHomicide,Table1,All
"Dec., 2000",2000,12,116,0,0,45901761,459.01761,23,0,1,FirearmHomicide,Table1,All
"Jan., 2001",2001,1,122,0,0,46161275,461.61275,24,0,1,FirearmHomicide,Table1,All
"Feb., 2001",2001,2,79,0,0,46161275,461.61275,25,0,1,FirearmHomicide,Table1,All
"Mar., 2001",2001,3,105,0,0,46161275,461.61275,26,0,1,FirearmHomicide,Table1,All
"Apr., 2001",2001,4,90,0,0,46161275,461.61275,27,0,1,FirearmHomicide,Table1,All
"May, 2001",2001,5,115,0,0,46161275,461.61275,28,0,1,FirearmHomicide,Table1,All
"Jun., 2001",2001,6,119,0,0,46161275,461.61275,29,0,1,FirearmHomicide,Table1,All
"Jul., 2001",2001,7,125,0,0,46161275,461.61275,30,0,1,FirearmHomicide,Table1,All
"Aug., 2001",2001,8,120,0,0,46161275,461.61275,31,0,1,FirearmHomicide,Table1,All
"Sep., 2001",2001,9,118,0,0,46161275,461.61275,32,0,1,FirearmHomicide,Table1,All
"Oct., 2001",2001,10,116,0,0,46161275,461.61275,33,0,1,FirearmHomicide,Table1,All
"Nov., 2001",2001,11,128,0,0,46161275,461.61275,34,0,1,FirearmHomicide,Table1,All
"Dec., 2001",2001,12,122,0,0,46161275,461.61275,35,0,1,FirearmHomicide,Table1,All
"Jan., 2002",2002,1,124,0,0,46385205,463.85205,36,0,1,FirearmHomicide,Table1,All
"Feb., 2002",2002,2,94,0,0,46385205,463.85205,37,0,1,FirearmHomicide,Table1,All
"Mar., 2002",2002,3,120,0,0,46385205,463.85205,38,0,1,FirearmHomicide,Table1,All
"Apr., 2002",2002,4,117,0,0,46385205,463.85205,39,0,1,FirearmHomicide,Table1,All
"May, 2002",2002,5,123,0,0,46385205,463.85205,40,0,1,FirearmHomicide,Table1,All
"Jun., 2002",2002,6,95,0,0,46385205,463.85205,41,0,1,FirearmHomicide,Table1,All
"Jul., 2002",2002,7,111,0,0,46385205,463.85205,42,0,1,FirearmHomicide,Table1,All
"Aug., 2002",2002,8,114,0,0,46385205,463.85205,43,0,1,FirearmHomicide,Table1,All
"Sep., 2002",2002,9,140,0,0,46385205,463.85205,44,0,1,FirearmHomicide,Table1,All
"Oct., 2002",2002,10,118,0,0,46385205,463.85205,45,0,1,FirearmHomicide,Table1,All
"Nov., 2002",2002,11,120,0,0,46385205,463.85205,46,0,1,FirearmHomicide,Table1,All
"Dec., 2002",2002,12,121,0,0,46385205,463.85205,47,0,1,FirearmHomicide,Table1,All
"Jan., 2003",2003,1,109,0,0,46579106,465.79106,48,0,1,FirearmHomicide,Table1,All
"Feb., 2003",2003,2,107,0,0,46579106,465.79106,49,0,1,FirearmHomicide,Table1,All
"Mar., 2003",2003,3,133,0,0,46579106,465.79106,50,0,1,FirearmHomicide,Table1,All
"Apr., 2003",2003,4,132,0,0,46579106,465.79106,51,0,1,FirearmHomicide,Table1,All
"May, 2003",2003,5,109,0,0,46579106,465.79106,52,0,1,FirearmHomicide,Table1,All
"Jun., 2003",2003,6,133,0,0,46579106,465.79106,53,0,1,FirearmHomicide,Table1,All
"Jul., 2003",2003,7,132,0,0,46579106,465.79106,54,0,1,FirearmHomicide,Table1,All
"Aug., 2003",2003,8,129,0,0,46579106,465.79106,55,0,1,FirearmHomicide,Table1,All
"Sep., 2003",2003,9,129,0,0,46579106,465.79106,56,0,1,FirearmHomicide,Table1,All
"Oct., 2003",2003,10,123,0,0,46579106,465.79106,57,0,1,FirearmHomicide,Table1,All
"Nov., 2003",2003,11,129,0,0,46579106,465.79106,58,0,1,FirearmHomicide,Table1,All
"Dec., 2003",2003,12,138,0,0,46579106,465.79106,59,0,1,FirearmHomicide,Table1,All
"Jan., 2004",2004,1,113,0,0,46733954,467.33954,60,0,1,FirearmHomicide,Table1,All
"Feb., 2004",2004,2,93,0,0,46733954,467.33954,61,0,1,FirearmHomicide,Table1,All
"Mar., 2004",2004,3,110,0,0,46733954,467.33954,62,0,1,FirearmHomicide,Table1,All
"Apr., 2004",2004,4,115,0,0,46733954,467.33954,63,0,1,FirearmHomicide,Table1,All
"May, 2004",2004,5,123,0,0,46733954,467.33954,64,0,1,FirearmHomicide,Table1,All
"Jun., 2004",2004,6,107,0,0,46733954,467.33954,65,0,1,FirearmHomicide,Table1,All
"Jul., 2004",2004,7,151,0,0,46733954,467.33954,66,0,1,FirearmHomicide,Table1,All
"Aug., 2004",2004,8,125,0,0,46733954,467.33954,67,0,1,FirearmHomicide,Table1,All
"Sep., 2004",2004,9,140,0,0,46733954,467.33954,68,0,1,FirearmHomicide,Table1,All
"Oct., 2004",2004,10,108,0,0,46733954,467.33954,69,0,1,FirearmHomicide,Table1,All
"Nov., 2004",2004,11,108,0,0,46733954,467.33954,70,0,1,FirearmHomicide,Table1,All
"Dec., 2004",2004,12,111,0,0,46733954,467.33954,71,0,1,FirearmHomicide,Table1,All
"Jan., 2005",2005,1,127,0,0,46825009,468.25009,72,0,1,FirearmHomicide,Table1,All
"Feb., 2005",2005,2,96,0,0,46825009,468.25009,73,0,1,FirearmHomicide,Table1,All
"Mar., 2005",2005,3,113,0,0,46825009,468.25009,74,0,1,FirearmHomicide,Table1,All
"Apr., 2005",2005,4,102,0,0,46825009,468.25009,75,0,1,FirearmHomicide,Table1,All
"May, 2005",2005,5,158,0,0,46825009,468.25009,76,0,1,FirearmHomicide,Table1,All
"Jun., 2005",2005,6,140,0,0,46825009,468.25009,77,0,1,FirearmHomicide,Table1,All
"Jul., 2005",2005,7,154,0,0,46825009,468.25009,78,0,1,FirearmHomicide,Table1,All
"Aug., 2005",2005,8,142,0,0,46825009,468.25009,79,0,1,FirearmHomicide,Table1,All
"Sep., 2005",2005,9,136,0,0,46825009,468.25009,80,0,1,FirearmHomicide,Table1,All
"Oct., 2005",2005,10,135,0,1,46825009,468.25009,81,1,1,FirearmHomicide,Table1,All
"Nov., 2005",2005,11,128,0,1,46825009,468.25009,82,2,1,FirearmHomicide,Table1,All
"Dec., 2005",2005,12,133,0,1,46825009,468.25009,83,3,1,FirearmHomicide,Table1,All
"Jan., 2006",2006,1,114,0,1,46921248,469.21248,84,4,1,FirearmHomicide,Table1,All
"Feb., 2006",2006,2,108,0,1,46921248,469.21248,85,5,1,FirearmHomicide,Table1,All
"Mar., 2006",2006,3,96,0,1,46921248,469.21248,86,6,1,FirearmHomicide,Table1,All
"Apr., 2006",2006,4,119,0,1,46921248,469.21248,87,7,1,FirearmHomicide,Table1,All
"May, 2006",2006,5,136,0,1,46921248,469.21248,88,8,1,FirearmHomicide,Table1,All
"Jun., 2006",2006,6,152,0,1,46921248,469.21248,89,9,1,FirearmHomicide,Table1,All
"Jul., 2006",2006,7,159,0,1,46921248,469.21248,90,10,1,FirearmHomicide,Table1,All
"Aug., 2006",2006,8,149,0,1,46921248,469.21248,91,11,1,FirearmHomicide,Table1,All
"Sep., 2006",2006,9,139,0,1,46921248,469.21248,92,12,1,FirearmHomicide,Table1,All
"Oct., 2006",2006,10,144,0,1,46921248,469.21248,93,13,1,FirearmHomicide,Table1,All
"Nov., 2006",2006,11,145,0,1,46921248,469.21248,94,14,1,FirearmHomicide,Table1,All
"Dec., 2006",2006,12,145,0,1,46921248,469.21248,95,15,1,FirearmHomicide,Table1,All
"Jan., 2007",2007,1,111,0,1,47061688,470.61688,96,16,1,FirearmHomicide,Table1,All
"Feb., 2007",2007,2,80,0,1,47061688,470.61688,97,17,1,FirearmHomicide,Table1,All
"Mar., 2007",2007,3,102,0,1,47061688,470.61688,98,18,1,FirearmHomicide,Table1,All
"Apr., 2007",2007,4,148,0,1,47061688,470.61688,99,19,1,FirearmHomicide,Table1,All
"May, 2007",2007,5,146,0,1,47061688,470.61688,100,20,1,FirearmHomicide,Table1,All
"Jun., 2007",2007,6,144,0,1,47061688,470.61688,101,21,1,FirearmHomicide,Table1,All
"Jul., 2007",2007,7,147,0,1,47061688,470.61688,102,22,1,FirearmHomicide,Table1,All
"Aug., 2007",2007,8,139,0,1,47061688,470.61688,103,23,1,FirearmHomicide,Table1,All
"Sep., 2007",2007,9,113,0,1,47061688,470.61688,104,24,1,FirearmHomicide,Table1,All
"Oct., 2007",2007,10,111,0,1,47061688,470.61688,105,25,1,FirearmHomicide,Table1,All
"Nov., 2007",2007,11,125,0,1,47061688,470.61688,106,26,1,FirearmHomicide,Table1,All
"Dec., 2007",2007,12,153,0,1,47061688,470.61688,107,27,1,FirearmHomicide,Table1,All
"Jan., 2008",2008,1,97,0,1,47272413,472.72413,108,28,1,FirearmHomicide,Table1,All
"Feb., 2008",2008,2,88,0,1,47272413,472.72413,109,29,1,FirearmHomicide,Table1,All
"Mar., 2008",2008,3,104,0,1,47272413,472.72413,110,30,1,FirearmHomicide,Table1,All
"Apr., 2008",2008,4,118,0,1,47272413,472.72413,111,31,1,FirearmHomicide,Table1,All
"May, 2008",2008,5,121,0,1,47272413,472.72413,112,32,1,FirearmHomicide,Table1,All
"Jun., 2008",2008,6,129,0,1,47272413,472.72413,113,33,1,FirearmHomicide,Table1,All
"Jul., 2008",2008,7,132,0,1,47272413,472.72413,114,34,1,FirearmHomicide,Table1,All
"Aug., 2008",2008,8,129,0,1,47272413,472.72413,115,35,1,FirearmHomicide,Table1,All
"Sep., 2008",2008,9,128,0,1,47272413,472.72413,116,36,1,FirearmHomicide,Table1,All
"Oct., 2008",2008,10,121,0,1,47272413,472.72413,117,37,1,FirearmHomicide,Table1,All
"Nov., 2008",2008,11,106,0,1,47272413,472.72413,118,38,1,FirearmHomicide,Table1,All
"Dec., 2008",2008,12,132,0,1,47272413,472.72413,119,39,1,FirearmHomicide,Table1,All
"Jan., 2009",2009,1,106,0,1,47517501,475.17501,120,40,1,FirearmHomicide,Table1,All
"Feb., 2009",2009,2,85,0,1,47517501,475.17501,121,41,1,FirearmHomicide,Table1,All
"Mar., 2009",2009,3,90,0,1,47517501,475.17501,122,42,1,FirearmHomicide,Table1,All
"Apr., 2009",2009,4,123,0,1,47517501,475.17501,123,43,1,FirearmHomicide,Table1,All
"May, 2009",2009,5,115,0,1,47517501,475.17501,124,44,1,FirearmHomicide,Table1,All
"Jun., 2009",2009,6,120,0,1,47517501,475.17501,125,45,1,FirearmHomicide,Table1,All
"Jul., 2009",2009,7,134,0,1,47517501,475.17501,126,46,1,FirearmHomicide,Table1,All
"Aug., 2009",2009,8,141,0,1,47517501,475.17501,127,47,1,FirearmHomicide,Table1,All
"Sep., 2009",2009,9,105,0,1,47517501,475.17501,128,48,1,FirearmHomicide,Table1,All
"Oct., 2009",2009,10,117,0,1,47517501,475.17501,129,49,1,FirearmHomicide,Table1,All
"Nov., 2009",2009,11,109,0,1,47517501,475.17501,130,50,1,FirearmHomicide,Table1,All
"Dec., 2009",2009,12,127,0,1,47517501,475.17501,131,51,1,FirearmHomicide,Table1,All
"Jan., 2010",2010,1,104,0,1,47773381,477.73381,132,52,1,FirearmHomicide,Table1,All
"Feb., 2010",2010,2,89,0,1,47773381,477.73381,133,53,1,FirearmHomicide,Table1,All
"Mar., 2010",2010,3,112,0,1,47773381,477.73381,134,54,1,FirearmHomicide,Table1,All
"Apr., 2010",2010,4,122,0,1,47773381,477.73381,135,55,1,FirearmHomicide,Table1,All
"May, 2010",2010,5,116,0,1,47773381,477.73381,136,56,1,FirearmHomicide,Table1,All
"Jun., 2010",2010,6,138,0,1,47773381,477.73381,137,57,1,FirearmHomicide,Table1,All
"Jul., 2010",2010,7,148,0,1,47773381,477.73381,138,58,1,FirearmHomicide,Table1,All
"Aug., 2010",2010,8,142,0,1,47773381,477.73381,139,59,1,FirearmHomicide,Table1,All
"Sep., 2010",2010,9,146,0,1,47773381,477.73381,140,60,1,FirearmHomicide,Table1,All
"Oct., 2010",2010,10,135,0,1,47773381,477.73381,141,61,1,FirearmHomicide,Table1,All
"Nov., 2010",2010,11,100,0,1,47773381,477.73381,142,62,1,FirearmHomicide,Table1,All
"Dec., 2010",2010,12,111,0,1,47773381,477.73381,143,63,1,FirearmHomicide,Table1,All
"Jan., 2011",2011,1,85,0,1,48021946,480.21946,144,64,1,FirearmHomicide,Table1,All
"Feb., 2011",2011,2,83,0,1,48021946,480.21946,145,65,1,FirearmHomicide,Table1,All
"Mar., 2011",2011,3,113,0,1,48021946,480.21946,146,66,1,FirearmHomicide,Table1,All
"Apr., 2011",2011,4,125,0,1,48021946,480.21946,147,67,1,FirearmHomicide,Table1,All
"May, 2011",2011,5,124,0,1,48021946,480.21946,148,68,1,FirearmHomicide,Table1,All
"Jun., 2011",2011,6,103,0,1,48021946,480.21946,149,69,1,FirearmHomicide,Table1,All
"Jul., 2011",2011,7,157,0,1,48021946,480.21946,150,70,1,FirearmHomicide,Table1,All
"Aug., 2011",2011,8,141,0,1,48021946,480.21946,151,71,1,FirearmHomicide,Table1,All
"Sep., 2011",2011,9,126,0,1,48021946,480.21946,152,72,1,FirearmHomicide,Table1,All
"Oct., 2011",2011,10,129,0,1,48021946,480.21946,153,73,1,FirearmHomicide,Table1,All
"Nov., 2011",2011,11,111,0,1,48021946,480.21946,154,74,1,FirearmHomicide,Table1,All
"Dec., 2011",2011,12,141,0,1,48021946,480.21946,155,75,1,FirearmHomicide,Table1,All
"Jan., 2012",2012,1,101,0,1,48243129,482.43129,156,76,1,FirearmHomicide,Table1,All
"Feb., 2012",2012,2,72,0,1,48243129,482.43129,157,77,1,FirearmHomicide,Table1,All
"Mar., 2012",2012,3,102,0,1,48243129,482.43129,158,78,1,FirearmHomicide,Table1,All
"Apr., 2012",2012,4,118,0,1,48243129,482.43129,159,79,1,FirearmHomicide,Table1,All
"May, 2012",2012,5,112,0,1,48243129,482.43129,160,80,1,FirearmHomicide,Table1,All
"Jun., 2012",2012,6,114,0,1,48243129,482.43129,161,81,1,FirearmHomicide,Table1,All
"Jul., 2012",2012,7,170,0,1,48243129,482.43129,162,82,1,FirearmHomicide,Table1,All
"Aug., 2012",2012,8,112,0,1,48243129,482.43129,163,83,1,FirearmHomicide,Table1,All
